pricing_url,SubModel,Current price,COE,Road tax,OMV,ARF,VES,EEAI,spec_url,Model,Engine Type,Battery Type,Fuel Type,Drive Type,Transmission,Power,Torque,Acceleration,Top Speed,Vehicle Type,Seating Capacity,Dimensions (L x W x H),Wheelbase,Min Turning Radius,Kerb Weight,Boot/Cargo Capacity,Battery Capacity,Drive Range,Energy Consumption,AC Max Charging Rate,AC Charging Time,DC Max Charging Rate,DC Charging Time,Suspension (Front),Suspension (Rear),Brakes (Front),Brakes (Rear),Rim Size
https://www.sgcarmart.com/new-cars/info/22058/im-5-ev/pricing,Sport 100 kWh,"$271,888","$129,910 (Category B COE)","$4,180 /yr","$46,000","$29,400 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22058/im-5-ev/specs,IM 5 EV Luxury 75 kWh (A),Single Electric Motor,Nickel Manganese Cobalt,Electric,Rear-wheel drive,Single-speed (A),300 kW (402 bhp),500 Nm,4.6 s (0-100 km/h),220 km/h,Luxury,5,4931 x 1960 x 1474 mm,"2,950 mm","4,990 mm","2,210 kg",457 L,100 kWh,655 km,5.8 km/kWh,11 kW,11.5 h,396 kW,0.3 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22058/im-5-ev/pricing,Performance 100 kWh,"$325,888","$129,910 (Category B COE)","$8,434 /yr","$50,000","$37,000 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22058/im-5-ev/specs,IM 5 EV Luxury 75 kWh (A),Dual Electric Motors,Nickel Manganese Cobalt,Electric,All-wheel drive,Single-speed (A),572 kW (767 bhp),802 Nm,3.2 s (0-100 km/h),268 km/h,Luxury,5,4931 x 1960 x 1474 mm,"2,950 mm","4,990 mm","2,298 kg",457 L,100 kWh,575 km,5.1 km/kWh,11 kW,11.5 h,396 kW,0.3 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22040/zeekr-7x-electric/pricing,Standard RWD 75 kWh,"$263,999","$129,910 (Category B COE)","$4,336 /yr","$39,062","$16,687 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22040/zeekr-7x-electric/specs,ZEEKR 7X Electric Long Range RWD 100 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),310 kW (416 bhp),440 Nm,6 s (0-100 km/h),210 km/h,SUV,5,4787 x 1930 x 1650 mm,"2,900 mm","5,800 mm","2,395 kg",616 L,75 kWh,475 km,5.6 km/kWh,22 kW,,450 kW,,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22040/zeekr-7x-electric/pricing,Long Range RWD 100 kWh,"$285,999","$129,910 (Category B COE)","$4,336 /yr","$44,952","$27,409 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22040/zeekr-7x-electric/specs,ZEEKR 7X Electric Long Range RWD 100 kWh (A),Single Electric Motor,Nickel Manganese Cobalt,Electric,Rear-wheel drive,Single-speed (A),310 kW (416 bhp),440 Nm,6 s (0-100 km/h),210 km/h,SUV,5,4787 x 1930 x 1650 mm,"2,900 mm","5,800 mm","2,415 kg",616 L,100 kWh,605 km,5.6 km/kWh,22 kW,,420 kW,,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22040/zeekr-7x-electric/pricing,Performance AWD 100 kWh,"$313,999","$129,910 (Category B COE)","$6,917 /yr","$49,512","$36,073 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22040/zeekr-7x-electric/specs,ZEEKR 7X Electric Long Range RWD 100 kWh (A),Dual Electric Motors,Nickel Manganese Cobalt,Electric,All-wheel drive,Single-speed (A),475 kW (637 bhp),710 Nm,3.9 s (0-100 km/h),210 km/h,SUV,5,4787 x 1930 x 1650 mm,"2,900 mm","5,800 mm","2,535 kg",616 L,100 kWh,540 km,5 km/kWh,22 kW,,420 kW,,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22010/dongfeng-vigo-electric/pricing,Essential 51.87 kWh,"$173,888","$123,890 (Category A COE)","$1,496 /yr","$19,136",- (After VES & EEAI rebates),"$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22010/dongfeng-vigo-electric/specs,Dongfeng Vigo Electric Essential 51.87 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Front-wheel drive,Single-speed (A),99 kW (133 bhp),230 Nm,9.5 s (0-100 km/h),150 km/h,SUV,5,4306 x 1868 x 1654 mm,"2,715 mm",unknown,"1,573 kg",500 L,51.87 kWh,471 km,5.7 km/kWh,6.6 kW,9 h,167 kW,0.2 h,MacPherson Strut,Torsion Beam,Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/21873/byd-sealion-7-electric/pricing,Dynamic 71.8kWh,"$200,888","$123,890 (Category A COE)","$1,502 /yr","$35,399","$11,559 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21873/byd-sealion-7-electric/specs,BYD Sealion 7 Electric Dynamic 71.8kWh (A),Single Electric Motor,BYD Blade Battery,Electric,Rear-wheel drive,Single-speed (A),100 kW (134 bhp),380 Nm,11.8 s (0-100 km/h),unknown,SUV,5,4830 x 1925 x 1620 mm,"2,930 mm","5,850 mm","2,160 kg",500 L,71.8 kWh,405 km,5.3 km/kWh,7 kW,,110 kW,1.2 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21873/byd-sealion-7-electric/pricing,Premium 82.5 kWh,"$216,388","$129,910 (Category B COE)","$2,264 /yr","$36,283","$12,796 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21873/byd-sealion-7-electric/specs,BYD Sealion 7 Electric Dynamic 71.8kWh (A),Electric Motor,BYD Blade Battery,Electric,Rear-wheel drive,Single-speed (A),230 kW (308 bhp),380 Nm,6.7 s (0-100 km/h),215 km/h,SUV,5,4830 x 1925 x 1620 mm,"2,930 mm","5,850 mm","2,225 kg",500 L,82.5 kWh,480 km,5 km/kWh,11 kW,,150 kW,1 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21873/byd-sealion-7-electric/pricing,Premium Extended Range 91.39 kWh,"$222,388","$129,910 (Category B COE)","$2,264 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21873/byd-sealion-7-electric/specs,BYD Sealion 7 Electric Dynamic 71.8kWh (A),Single Electric Motor,BYD Blade Battery,Electric,Rear-wheel drive,Single-speed (A),230 kW (308 bhp),380 Nm,6.7 s (0-100 km/h),215 km/h,SUV,5,4830 x 1925 x 1620 mm,"2,930 mm","6,000 mm","2,295 kg",520 L,91.39 kWh,540 km,5.2 km/kWh,11 kW,,150 kW,1 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21873/byd-sealion-7-electric/pricing,Performance Extended Range 91.39 kWh,"$253,888","$129,910 (Category B COE)","$5,588 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21873/byd-sealion-7-electric/specs,BYD Sealion 7 Electric Dynamic 71.8kWh (A),Dual Electric Motors,BYD Blade Battery,Electric,All-wheel drive,Single-speed (A),390 kW (523 bhp),690 Nm,4.5 s (0-100 km/h),215 km/h,SUV,5,4830 x 1925 x 1620 mm,"2,930 mm","6,000 mm","2,435 kg",520 L,91.39 kWh,502 km,4.6 km/kWh,11 kW,,150 kW,1 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22026/avatr-11-electric/pricing,Standard Range 90 kWh,"$311,999","$129,910 (Category B COE)","$2,264 /yr","$54,487","$45,525 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22026/avatr-11-electric/specs,AVATR 11 Electric Long Range 116 kWh (A),Electric Motor,Ternary Lithium,Electric,Rear-wheel drive,Single-speed (A),230 kW (308 bhp),350 Nm,6.6 s (0-100 km/h),200 km/h,SUV,5,4880 x 1970 x 1601 mm,"2,975 mm","6,150 mm","2,160 kg",490 L,90 kWh,475 km,4.6 km/kWh,11 kW,10.5 h,240 kW,0.25 h,Double Wishbone,Five-Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/22026/avatr-11-electric/pricing,Long Range 116 kWh,"$331,999","$129,910 (Category B COE)","$2,264 /yr","$60,786","$57,965 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22026/avatr-11-electric/specs,AVATR 11 Electric Long Range 116 kWh (A),Electric Motor,Ternary Lithium,Electric,Rear-wheel drive,Single-speed (A),230 kW (308 bhp),350 Nm,6.9 s (0-100 km/h),200 km/h,SUV,5,4880 x 1970 x 1601 mm,"2,975 mm","6,150 mm","2,240 kg",490 L,116 kWh,600 km,4.6 km/kWh,11 kW,13.5 h,240 kW,0.4 h,Double Wishbone,Five-Link,Ventilated Disc,Ventilated Disc,"22 """
https://www.sgcarmart.com/new-cars/info/22131/jaecoo-5-electric/pricing,58.9 kWh,"$178,999","$129,910 (Category B COE)","$1,826 /yr","$24,000",- (After VES & EEAI rebates),"$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22131/jaecoo-5-electric/specs,Jaecoo 5 Electric 58.9 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Front-wheel drive,Single-speed (A),155 kW (208 bhp),288 Nm,7.7 s (0-100 km/h),175 km/h,SUV,5,4380 x 1860 x 1650 mm,"2,620 mm","5,415 mm","1,710 kg",480 L,58.9 kWh,402 km,6.1 km/kWh,11 kW,6 h,130 kW,0.5 h,Macpherson Strut,Multi-Link,Ventilated Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/22125/suzuki-e-vitara-electric/pricing,49 kWh,"$171,888","$123,890 (Category A COE)","$1,537 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22125/suzuki-e-vitara-electric/specs,Suzuki e VITARA Electric 49 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),106 kW (142 bhp),193 Nm,9.6 s (0-100 km/h),150 km/h,SUV,5,4275 x 1800 x 1635 mm,"2,700 mm","5,200 mm","1,700 kg",310 L,49 kWh,345 km,6.8 km/kWh,,,,,McPherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"18 """
https://www.sgcarmart.com/new-cars/info/22097/mazda-6e-electric/pricing,Fastback GT 78 kWh,POA,"$129,910 (Category B COE)","$2,029 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22097/mazda-6e-electric/specs,Mazda 6e Electric Fastback GT 78 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),190 kW (255 bhp),290 Nm,7.3 s (0-100 km/h),175 km/h,Luxury,5,4921 x 1890 x 1485 mm,"2,895 mm","5,600 mm","2,015 kg",465 L,78 kWh,560 km,6.2 km/kWh,11 kW,8 h,194 kW,0.9 h,Macpherson Strut,Multi-Link,Ventilated Disc,Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22097/mazda-6e-electric/pricing,Fastback Sports 78 kWh,POA,"$129,910 (Category B COE)","$2,029 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22097/mazda-6e-electric/specs,Mazda 6e Electric Fastback GT 78 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),190 kW (255 bhp),290 Nm,7.3 s (0-100 km/h),175 km/h,Luxury,5,4921 x 1890 x 1485 mm,"2,895 mm","5,600 mm","2,015 kg",465 L,78 kWh,560 km,6.2 km/kWh,11 kW,8 h,194 kW,0.9 h,Macpherson Strut,Multi-Link,Ventilated Disc,Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22027/byd-atto-2-electric/pricing,Premium 51.13 kWh,"$172,388","$123,890 (Category A COE)","$1,502 /yr","$22,036",- (After VES & EEAI rebates),"$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22027/byd-atto-2-electric/specs,BYD Atto 2 Electric Premium 51.13 kWh (A),Electric Motor,BYD Blade Battery,Electric,Front-wheel drive,Single-speed (A),100 kW (134 bhp),290 Nm,9 s (0-100 km/h),160 km/h,SUV,5,4310 x 1830 x 1675 mm,"2,620 mm","5,250 mm",unknown,380 L,51.13 kWh,345 km,5.9 km/kWh,7 kW,9 h,82 kW,1.2 h,Macpherson Strut,Torsion Beam,Ventilated Disc,Disc,"17 """
https://www.sgcarmart.com/new-cars/info/22068/bmw-ix3-electric/pricing,xDrive50 M Sport 108.7 kWh,"$389,888","$129,910 (Category B COE)","$4,884 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22068/bmw-ix3-electric/specs,BMW iX3 Electric xDrive50 M Sport 108.7 kWh (A),Dual Electric Motors,Lithium-ion,Electric,All-wheel drive,Single-speed (A),345 kW (463 bhp),645 Nm,4.9 s (0-100 km/h),210 km/h,SUV,5,4782 x 1895 x 1635 mm,"2,897 mm","6,050 mm","2,360 kg",520 L,108.7 kWh,805 km,5.3 km/kWh,22 kW,5.45 h,400 kW,0.35 h,Double-Joint Spring Strut Axle,Multi-Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/21893/volkswagen-id-buzz-electric/pricing,Pro NWB 5-Seater 79 kWh,"$300,900","$129,910 (Category B COE)","$2,147 /yr","$62,603","$62,508 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21893/volkswagen-id-buzz-electric/specs,Volkswagen ID. Buzz Electric Pro LWB 6-Seater 86 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),210 kW (282 bhp),560 Nm,7.6 s (0-100 km/h),160 km/h,MPV,5,4712 x 1985 x 1927 mm,"2,989 mm","5,550 mm","2,602 kg",1121 - 2205 L,79 kWh,461 km,5.26 km/kWh,11 kW,7.5 h,185 kW,0.5 h,MacPherson strut,Multi-link,Disc,Drum,"19 """
https://www.sgcarmart.com/new-cars/info/21893/volkswagen-id-buzz-electric/pricing,Pro LWB 7-Seater 86 kWh,"$308,900","$129,910 (Category B COE)","$2,147 /yr","$67,226","$74,065 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21893/volkswagen-id-buzz-electric/specs,Volkswagen ID. Buzz Electric Pro LWB 6-Seater 86 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),210 kW (282 bhp),560 Nm,7.9 s (0-100 km/h),160 km/h,MPV,7,4962 x 1985 x 1924 mm,"3,239 mm","5,900 mm","2,815 kg",306 - 2469 L,86 kWh,487 km,4.7 km/kWh,11 kW,9 h,200 kW,0.5 h,MacPherson strut,Multi-link,Disc,Drum,"20 """
https://www.sgcarmart.com/new-cars/info/21893/volkswagen-id-buzz-electric/pricing,Pro LWB 6-Seater 86 kWh,"$318,900","$129,910 (Category B COE)","$2,147 /yr","$67,226","$74,065 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21893/volkswagen-id-buzz-electric/specs,Volkswagen ID. Buzz Electric Pro LWB 6-Seater 86 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),210 kW (282 bhp),560 Nm,7.9 s (0-100 km/h),160 km/h,MPV,6,4962 x 1985 x 1924 mm,"3,239 mm","5,900 mm","2,815 kg",306 - 2469 L,86 kWh,487 km,4.7 km/kWh,11 kW,9 h,200 kW,0.5 h,MacPherson strut,Multi-link,Disc,Drum,"20 """
https://www.sgcarmart.com/new-cars/info/21813/volvo-ex30-electric/pricing,Plus 51 kWh,"$220,000","$123,890 (Category A COE)","$1,560 /yr","$27,306",$228 (After VES & EEAI rebates),"$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21813/volvo-ex30-electric/specs,Volvo EX30 Electric Plus 51 kWh (A),Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),110 kW (148 bhp),343 Nm,8.6 s (0-100 km/h),180 km/h,SUV,5,4233 x 1836 x 1555 mm,"2,650 mm","5,550 mm","1,765 kg",318 L,51 kWh,337 km,5.6 km/kWh,7.2 kW,8 h,134 kW,0.43 h,Macpherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"18 """
https://www.sgcarmart.com/new-cars/info/21813/volvo-ex30-electric/pricing,Ultra 69 kWh,"$240,000","$123,890 (Category A COE)","$1,560 /yr","$31,806","$6,528 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21813/volvo-ex30-electric/specs,Volvo EX30 Electric Plus 51 kWh (A),Electric Motor,Nickel Manganese Cobalt,Electric,Rear-wheel drive,Single-speed (A),110 kW (148 bhp),343 Nm,8.6 s (0-100 km/h),180 km/h,SUV,5,4233 x 1836 x 1555 mm,"2,650 mm","5,550 mm","1,775 kg",318 L,69 kWh,475 km,5.7 km/kWh,22 kW,4 h,153 kW,0.46 h,Macpherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21830/polestar-4-electric/pricing,Long Range Dual Motor 100 kWh,POA,"$129,910 (Category B COE)","$5,744 /yr","$64,843","$68,108 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21830/polestar-4-electric/specs,Polestar 4 Electric Long Range Dual Motor 100 kWh (A),Dual electric motor,Lithium-ion,Electric,All-wheel drive,Single-speed (A),400 kW (536 bhp),686 Nm,3.8 s (0-100 km/h),200 km/h,SUV,5,4840 x 2008 x 1534 mm,"2,999 mm","5,820 mm","2,355 kg",526 - 1536 L,100 kWh,590 km,5.3 km/kWh,22 kW,5.5 h,200 kW,0.5 h,4-link,Integral link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/21830/polestar-4-electric/pricing,Long Range Single Motor 100 kWh,"$330,000","$129,910 (Category B COE)","$2,088 /yr","$58,696","$53,522 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21830/polestar-4-electric/specs,Polestar 4 Electric Long Range Dual Motor 100 kWh (A),Single electric motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),200 kW (268 bhp),343 Nm,7.1 s (0-100 km/h),200 km/h,SUV,5,4840 x 2008 x 1534 mm,"2,999 mm","5,820 mm","2,230 kg",526 - 1536 L,100 kWh,620 km,5.6 km/kWh,22 kW,5.5 h,200 kW,0.5 h,4-link,Integral link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/12847/tesla-model-3-electric/pricing,RWD 110 62.5 kWh,"$185,999","$123,890 (Category A COE)","$1,560 /yr","$35,406","$11,568 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/12847/tesla-model-3-electric/specs,Tesla Model 3 Electric Performance AWD 84 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),110 kW (148 bhp),350 Nm,8.6 s (0-100 km/h),201 km/h,Sedan,5,4720 x 1933 x 1441 mm,"2,875 mm","5,850 mm","1,768 kg",682 L,62.5 kWh,534 km,7.7 km/kWh,11 kW,5.5 h,175 kW,0.25 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"18 """
https://www.sgcarmart.com/new-cars/info/12847/tesla-model-3-electric/pricing,Premium RWD 110 62.5 kWh,"$202,999","$123,890 (Category A COE)","$1,560 /yr","$44,505","$26,560 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/12847/tesla-model-3-electric/specs,Tesla Model 3 Electric Performance AWD 84 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),110 kW (148 bhp),350 Nm,8.6 s (0-100 km/h),201 km/h,Sedan,5,4720 x 1933 x 1441 mm,"2,875 mm","5,850 mm","1,765 kg",682 L,62.5 kWh,534 km,7.7 km/kWh,11 kW,5.5 h,175 kW,0.25 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"18 """
https://www.sgcarmart.com/new-cars/info/12847/tesla-model-3-electric/pricing,Premium Long Range RWD 84 kWh,"$217,999","$129,910 (Category B COE)","$2,199 /yr","$43,919","$25,446 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/12847/tesla-model-3-electric/specs,Tesla Model 3 Electric Performance AWD 84 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),219 kW (294 bhp),430 Nm,5.2 s (0-100 km/h),201 km/h,Sedan,5,4720 x 1933 x 1441 mm,"2,875 mm","5,850 mm","1,747 kg",682 L,84 kWh,750 km,7.4 km/kWh,11 kW,7 h,250 kW,0.25 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"18 """
https://www.sgcarmart.com/new-cars/info/12847/tesla-model-3-electric/pricing,Performance AWD 84 kWh,"$254,232","$129,910 (Category B COE)","$6,698 /yr","$52,727","$42,181 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/12847/tesla-model-3-electric/specs,Tesla Model 3 Electric Performance AWD 84 kWh (A),Dual Electric Motors,Lithium-ion,Electric,All-wheel drive,Single-speed (A),461 kW (618 bhp),730 Nm,3.1 s (0-100 km/h),261 km/h,Sedan,5,4724 x 1933 x 1431 mm,"2,875 mm","5,850 mm","1,854 kg",682 L,84 kWh,571 km,6 km/kWh,11 kW,7.5 h,250 kW,0.25 h,Double wishbone,Multi-link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22148/proton-emas-5-electric/pricing,40.16 kWh,"$164,988","$123,890 (Category A COE)","$1,414 /yr","$15,000",- (After VES & EEAI rebates),"$22,500 (Rebate)","$6,750 (Rebate)",https://www.sgcarmart.com/new-cars/info/22148/proton-emas-5-electric/specs,Proton e.MAS 5 Electric 40.16 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),85 kW (114 bhp),150 Nm,10 s (0-100 km/h),140 km/h,Hatchback,5,4135 x 1805 x 1580 mm,"2,650 mm","4,950 mm","1,305 kg",375 L,40.16 kWh,325 km,6.6 km/kWh,6.6 kW,5.9 h,71 kW,0.4 h,MacPherson Strut,Multi-Link,Ventilated Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/22126/mercedes-benz-glb-electric/pricing,GLB200 Progressive 58 kWh,"$292,888","$123,890 (Category A COE)","$1,560 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22126/mercedes-benz-glb-electric/specs,Mercedes-Benz GLB Electric GLB200 Progressive 58 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,2-speed (A),110 kW (148 bhp),335 Nm,10.8 s (0-100 km/h),210 km/h,SUV,7,4732 x 1861 x 1687 mm,"2,889 mm","5,920 mm","2,110 kg",480 L,58 kWh,453 km,5.4 km/kWh,22 kW,3.3 h,200 kW,0.3 h,MacPherson Strut,Multi-Link,Ventilated Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/22126/mercedes-benz-glb-electric/pricing,GLB250+ AMG Line Sport 85 kWh,"$325,888","$129,910 (Category B COE)","$2,088 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22126/mercedes-benz-glb-electric/specs,Mercedes-Benz GLB Electric GLB200 Progressive 58 kWh (A),Single Electric Motor,Nickel Manganese Cobalt,Electric,Rear-wheel drive,2-speed (A),200 kW (268 bhp),335 Nm,7.4 s (0-100 km/h),210 km/h,SUV,7,4732 x 1861 x 1687 mm,"2,889 mm","5,920 mm","2,125 kg",480 L,85 kWh,674 km,5.2 km/kWh,22 kW,4.5 h,320 kW,0.4 h,MacPherson Strut,Multi-Link,Ventilated Disc,Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22157/ora-5-electric/pricing,58.3 kWh,"$181,999","$123,890 (Category A COE)","$1,502 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22157/ora-5-electric/specs,ORA 5 Electric 58.3 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Front-wheel drive,Single-speed (A),100 kW (134 bhp),260 Nm,9.6 s (0-100 km/h),170 km/h,SUV,5,4471 x 1833 x 1641 mm,"2,720 mm","5,450 mm","1,685 kg",362 L,58.3 kWh,435 km,6.5 km/kWh,11 kW,3.5 h,120 kW,0.4 h,MacPherson Strut,Multi-Link,Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/21962/jaecoo-6-electric/pricing,RWD 65.69 kWh,"$179,999","$123,890 (Category A COE)","$1,496 /yr","$25,591",- (After VES & EEAI rebates),"$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21962/jaecoo-6-electric/specs,Jaecoo 6 Electric AWD 69.77 kWh (A),Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),99 kW (133 bhp),220 Nm,10.5 s (0-100 km/h),150 km/h,SUV,5,4406 x 1910 x 1715 mm,"2,715 mm","5,700 mm","1,775 kg",450 L,65.69 kWh,354 km,4.7 km/kWh,6.6 kW,10.5 h,80 kW,0.5 h,Macpherson Strut,H-arm Multi-Link Independent,Ventilated Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/21962/jaecoo-6-electric/pricing,AWD 69.77 kWh,"$219,999","$129,910 (Category B COE)","$2,117 /yr","$29,300","$25,520",-,,https://www.sgcarmart.com/new-cars/info/21962/jaecoo-6-electric/specs,Jaecoo 6 Electric AWD 69.77 kWh (A),Dual Electric Motors,Lithium Iron Phosphate,Electric,All-wheel drive,Single-speed (A),205 kW (275 bhp),385 Nm,6.5 s (0-100 km/h),150 km/h,SUV,5,4406 x 1910 x 1715 mm,"2,715 mm","5,700 mm","1,874 kg",450 L,69.77 kWh,342 km,4.2 km/kWh,6.6 kW,10.5 h,80 kW,0.5 h,Macpherson Strut,H-arm Multi-Link Independent,Ventilated Disc,Disc,"19 """
